model_name,layer_name,submit_time_ts,end_time_ts,structure_start_ts,structure_end_ts,init_weight_start_ts,init_weight_end_ts,weight_start_ts,weight_end_ts,weight_preload_start_ts,weight_preload_end_ts,compute_start_ts,compute_end_ts,
resnet152,layer3,2390377.104631436,2390377.936911952,2390377.168617132,2390377.464020948,2390377.46402123,2390377.716309386,2390377.716442045,2390377.771588521,2390377.176353514,2390377.327394641,2390377.771738519,2390377.936852089,
resnet152,layer4,2390377.104633606,2390377.97037572,2390377.717926983,2390377.834590781,2390377.834591172,2390377.944906302,2390377.944999576,2390377.952755991,2390377.775158208,2390377.812084229,2390377.952811721,2390377.970325024,
resnet152,avgpool,2390377.104635518,2390377.970655565,2390377.945307036,2390377.945345458,2390377.945345645,2390377.945350427,2390377.953124645,2390377.953971374,,,2390377.970343079,2390377.970637779,
resnet152,fc,2390377.104637623,2390377.978362606,2390377.945391191,2390377.963546364,2390377.963546667,2390377.977346461,2390377.977400531,2390377.977920138,2390377.955079839,2390377.960454412,2390377.977940889,2390377.978341272,
resnet152,conv1,2390378.686170593,2390378.698748221,2390378.68651726,2390378.687026047,2390378.68702628,2390378.687208668,2390378.687551694,2390378.688353799,,,2390378.688372687,2390378.698676751,
resnet152,bn1,2390378.686183435,2390378.701718915,2390378.687401017,2390378.687707756,2390378.687707966,2390378.687727904,2390378.688519064,2390378.68877928,2390378.68641843,2390378.687539998,2390378.698689601,2390378.701525745,
resnet152,relu,2390378.686186527,2390378.703693981,2390378.687807191,2390378.687827477,2390378.687827628,2390378.687830972,2390378.688838861,2390378.689424258,,,2390378.701563129,2390378.703305085,
resnet152,maxpool,2390378.686189196,2390378.706180618,2390378.688022429,2390378.688051634,2390378.688051878,2390378.688055252,2390378.689438351,2390378.689862512,,,2390378.703318567,2390378.705256689,
resnet152,layer1,2390378.686191717,2390378.731213258,2390378.688150001,2390378.701680863,2390378.70168119,2390378.706361023,2390378.706431867,2390378.709597794,2390378.690983379,2390378.706198644,2390378.709625543,2390378.731172825,
resnet152,layer2,2390378.686194083,2390378.799269592,2390378.706575601,2390378.737227122,2390378.737227415,2390378.753306306,2390378.75337034,2390378.758727159,2390378.710831083,2390378.734860694,2390378.758780431,2390378.799162496,
resnet152,layer3,2390378.686196252,2390379.534735197,2390378.753533827,2390379.052415412,2390379.05241573,2390379.305147252,2390379.305316478,2390379.355141519,2390378.760183081,2390378.914976359,2390379.355262981,2390379.534667013,
resnet152,layer4,2390378.686198412,2390379.569573387,2390379.306778957,2390379.425527278,2390379.425527647,2390379.542188185,2390379.542326658,2390379.5492406,2390379.359015696,2390379.397464847,2390379.549295893,2390379.569520036,
resnet152,avgpool,2390378.686200395,2390379.569832684,2390379.542637379,2390379.542668617,2390379.542668833,2390379.542672889,2390379.549618976,2390379.55063424,,,2390379.569538182,2390379.56981439,
resnet152,fc,2390378.686202624,2390379.577014622,2390379.542736741,2390379.56214092,2390379.562141182,2390379.57621902,2390379.576280316,2390379.576657387,2390379.55179665,2390379.556365348,2390379.576676409,2390379.576994544,
resnet152,conv1,2390380.319180091,2390380.335625518,2390380.319510954,2390380.320437016,2390380.320437324,2390380.320833484,2390380.32092858,2390380.321778944,,,2390380.321797559,2390380.33550045,
resnet152,bn1,2390380.319193758,2390380.341164222,2390380.32095684,2390380.321392293,2390380.321392635,2390380.321415311,2390380.321913586,2390380.32215822,2390380.319941656,2390380.320872856,2390380.335514954,2390380.340943091,
resnet152,relu,2390380.319196844,2390380.341806229,2390380.321526155,2390380.321548207,2390380.321548466,2390380.321551759,2390380.322217949,2390380.322534614,,,2390380.340971647,2390380.34174749,
resnet152,maxpool,2390380.319199311,2390380.343007577,2390380.321704966,2390380.321740132,2390380.321740303,2390380.321743777,2390380.32254425,2390380.322852655,,,2390380.341765793,2390380.342980485,
resnet152,layer1,2390380.319201696,2390380.366928679,2390380.322246203,2390380.342172201,2390380.342172644,2390380.344477589,2390380.344609891,2390380.348235076,2390380.323925864,2390380.338834035,2390380.348281755,2390380.366766226,
resnet152,layer2,2390380.319203764,2390380.438555691,2390380.344788635,2390380.37673112,2390380.376731521,2390380.394729321,2390380.394832125,2390380.400605459,2390380.349577269,2390380.379538043,2390380.400662922,2390380.438496327,
resnet152,layer3,2390380.319205835,2390381.191320446,2390380.395039033,2390380.690407822,2390380.690408089,2390380.94674743,2390380.946888558,2390381.007709494,2390380.402188913,2390380.553953686,2390381.007817363,2390381.191220131,
resnet152,layer4,2390380.319207882,2390381.22202197,2390380.948408736,2390381.063032926,2390381.063033509,2390381.17786831,2390381.178056794,2390381.189172836,2390381.011716781,2390381.055387039,2390381.191256416,2390381.221962372,
resnet152,avgpool,2390380.319210266,2390381.222325252,2390381.178491877,2390381.178553878,2390381.178554146,2390381.178559683,2390381.204907903,2390381.205553592,,,2390381.22197974,2390381.222307547,
resnet152,fc,2390380.319212739,2390381.224879799,2390381.178667149,2390381.207514954,2390381.20751522,2390381.223658229,2390381.223717503,2390381.224267586,2390381.206685352,2390381.212194053,2390381.224282619,2390381.22486187,
resnet152,conv1,2390381.978269368,2390381.989730341,2390381.978545974,2390381.979095836,2390381.979096102,2390381.979534238,2390381.980112857,2390381.981016492,,,2390381.981045769,2390381.989428494,
resnet152,bn1,2390381.978283156,2390381.992815458,2390381.979767124,2390381.980291665,2390381.980291893,2390381.980313844,2390381.981222357,2390381.981352468,2390381.978979456,2390381.980101348,2390381.989480989,2390381.992633189,
resnet152,relu,2390381.978286313,2390381.993674861,2390381.980388284,2390381.980416179,2390381.980416349,2390381.980419962,2390381.981392705,2390381.981822768,,,2390381.992647737,2390381.993489638,
resnet152,maxpool,2390381.978288802,2390381.995211411,2390381.980476405,2390381.980523514,2390381.980523679,2390381.98052708,2390381.981832381,2390381.982442514,,,2390381.993497914,2390381.995139663,
resnet152,layer1,2390381.978291086,2390382.036223625,2390381.98075886,2390381.992467501,2390381.992467838,2390381.995306119,2390382.000325344,2390382.002800459,2390381.983527677,2390382.000310467,2390382.01468297,2390382.036201349,
resnet152,layer2,2390381.978293405,2390382.114867843,2390381.995561721,2390382.041327419,2390382.04132785,2390382.060461564,2390382.06059859,2390382.064557671,2390382.016298294,2390382.043080835,2390382.064597134,2390382.114814522,
resnet152,layer3,2390381.978295528,2390382.871004623,2390382.060781652,2390382.365952819,2390382.36595323,2390382.627394921,2390382.627637201,2390382.681616196,2390382.065956583,2390382.222108179,2390382.681790645,2390382.870832543,
resnet152,layer4,2390381.978297526,2390382.889777379,2390382.629311531,2390382.73463117,2390382.734633545,2390382.824874775,2390382.825098516,2390382.833020621,2390382.684828279,2390382.719889914,2390382.870876916,2390382.889681117,
resnet152,avgpool,2390381.978299548,2390382.89007552,2390382.825503264,2390382.825617391,2390382.825617899,2390382.825627466,2390382.833291396,2390382.834109145,,,2390382.889706355,2390382.890045653,
resnet152,fc,2390381.978301616,2390382.890603013,2390382.825850738,2390382.841733796,2390382.841734047,2390382.855398277,2390382.855561356,2390382.856101665,2390382.835223507,2390382.83929671,2390382.890056715,2390382.890583214,
resnet152,conv1,2390383.705082508,2390383.71895154,2390383.705336961,2390383.705824052,2390383.705824303,2390383.705980045,2390383.707477401,2390383.708690192,,,2390383.708762933,2390383.718098066,
resnet152,bn1,2390383.705102461,2390383.720144132,2390383.706129406,2390383.706832374,2390383.706832579,2390383.706854755,2390383.708887097,2390383.709066757,2390383.705763819,2390383.70746117,2390383.718125992,2390383.719983483,
resnet152,relu,2390383.70510645,2390383.720989534,2390383.707521379,2390383.707550239,2390383.707550491,2390383.707554488,2390383.709410958,2390383.709720313,,,2390383.719997677,2390383.720954747,
resnet152,maxpool,2390383.70510946,2390383.723709611,2390383.707644259,2390383.707692029,2390383.707692237,2390383.707695212,2390383.709732027,2390383.710162236,,,2390383.72096704,2390383.723595363,
resnet152,layer1,2390383.705112032,2390383.744841079,2390383.70777913,2390383.71409892,2390383.714099319,2390383.720058183,2390383.723326055,2390383.726778655,2390383.711295732,2390383.723311371,2390383.726811546,2390383.744750925,
resnet152,layer2,2390383.705114761,2390383.813885479,2390383.720368024,2390383.752856855,2390383.752857115,2390383.76893653,2390383.769000214,2390383.773644118,2390383.728034861,2390383.752157201,2390383.773677508,2390383.813765341,
resnet152,layer3,2390383.705117393,2390384.569484117,2390383.769166732,2390384.068694172,2390384.068694434,2390384.320969943,2390384.321117147,2390384.377940788,2390383.775249126,2390383.943043361,2390384.37805234,2390384.569379271,
resnet152,layer4,2390383.705120002,2390384.589505625,2390384.322609419,2390384.435440985,2390384.435441428,2390384.549438623,2390384.549711966,2390384.557884429,2390384.381799054,2390384.425421496,2390384.569419546,2390384.589455325,
resnet152,avgpool,2390383.705122672,2390384.589802654,2390384.550058309,2390384.550103145,2390384.550103354,2390384.550108609,2390384.572865091,2390384.573511137,,,2390384.589471877,2390384.589777082,
resnet152,fc,2390383.705125494,2390384.590265055,2390384.550216992,2390384.569634125,2390384.569634347,2390384.586314006,2390384.586404985,2390384.587233772,2390384.574647789,2390384.580160165,2390384.589786013,2390384.590247957,
resnet50,conv1,2390385.337595235,2390385.347944515,2390385.338019259,2390385.338318205,2390385.338318369,2390385.338435008,2390385.339581547,2390385.340743479,,,2390385.340766853,2390385.347798499,
resnet50,bn1,2390385.337612906,2390385.352513218,2390385.338840491,2390385.339640713,2390385.339640914,2390385.33965851,2390385.340918781,2390385.340994589,2390385.337681082,2390385.339565446,2390385.34781307,2390385.352448926,
resnet50,relu,2390385.337616381,2390385.353229157,2390385.339773985,2390385.339793827,2390385.339793997,2390385.339797092,2390385.341303085,2390385.341562923,,,2390385.352467396,2390385.353191364,
resnet50,maxpool,2390385.337619286,2390385.354836902,2390385.339858528,2390385.339886912,2390385.339887101,2390385.339889716,2390385.341572254,2390385.34189178,,,2390385.353203666,2390385.354755421,
resnet50,layer1,2390385.337622066,2390385.372918346,2390385.339937793,2390385.346307413,2390385.346307783,2390385.351401777,2390385.351569552,2390385.355410001,2390385.342997676,2390385.351437709,2390385.355435356,2390385.372889297,
resnet50,layer2,2390385.337624931,2390385.401592068,2390385.351751347,2390385.37005268,2390385.370053131,2390385.3794778,2390385.379548747,2390385.381507299,2390385.356890966,2390385.368960284,2390385.381531932,2390385.401555984,
resnet50,layer3,2390385.337627632,2390385.526049714,2390385.379688802,2390385.436105438,2390385.43610578,2390385.481701834,2390385.481794139,2390385.487999049,2390385.382733045,2390385.410323182,2390385.488074347,2390385.525976994,
resnet50,layer4,2390385.337630709,2390385.702043081,2390385.482095356,2390385.587818431,2390385.587818756,2390385.675683044,2390385.675819142,2390385.682663895,2390385.489608371,2390385.548592668,2390385.682722496,2390385.701977706,
resnet50,avgpool,2390385.337633536,2390385.70231731,2390385.676054676,2390385.67609078,2390385.676091108,2390385.676097291,2390385.683063381,2390385.684038246,,,2390385.70199735,2390385.702298185,
resnet50,fc,2390385.337636517,2390385.709701783,2390385.676284039,2390385.695105809,2390385.695106085,2390385.708853056,2390385.70892146,2390385.709309865,2390385.685149343,2390385.689801477,2390385.709331573,2390385.709683978,
resnet50,conv1,2390385.84569541,2390385.858435222,2390385.845902834,2390385.846148654,2390385.846148839,2390385.846225071,2390385.846305808,2390385.84730901,,,2390385.847445698,2390385.858224537,
resnet50,bn1,2390385.845704528,2390385.860356863,2390385.846343178,2390385.84668744,2390385.846687646,2390385.846708713,2390385.847335973,2390385.84876371,,,2390385.858248134,2390385.860182728,
resnet50,relu,2390385.845707783,2390385.861921742,2390385.846972091,2390385.846992679,2390385.846992833,2390385.84699604,2390385.84878932,2390385.84914255,,,2390385.860224993,2390385.861881573,
resnet50,maxpool,2390385.845710334,2390385.864045029,2390385.8470969,2390385.847121958,2390385.847122095,2390385.84712445,2390385.849152124,2390385.849298348,,,2390385.861895943,2390385.86402244,
resnet50,layer1,2390385.845712969,2390385.889988307,2390385.847229529,2390385.861278212,2390385.861278779,2390385.864198085,2390385.865826018,2390385.868826462,2390385.850369481,2390385.865805572,2390385.868864091,2390385.889956681,
resnet50,layer2,2390385.845715552,2390385.9216358,2390385.864715797,2390385.885720891,2390385.885721279,2390385.89569563,2390385.895815122,2390385.899006184,2390385.870485001,2390385.883605448,2390385.899054634,2390385.921590852,
resnet50,layer3,2390385.845717532,2390386.070802578,2390385.895962419,2390385.957198057,2390385.9571986,2390386.014574913,2390386.014675472,2390386.033197684,2390385.900321075,2390385.931353343,2390386.033266699,2390386.070574146,
resnet50,layer4,2390385.845719817,2390386.254078357,2390386.015054613,2390386.126309753,2390386.126310598,2390386.215815667,2390386.216027328,2390386.222890839,2390386.035241954,2390386.104103756,2390386.222962831,2390386.253957846,
resnet50,avgpool,2390385.845722218,2390386.254531629,2390386.216356463,2390386.216408892,2390386.216409136,2390386.216417833,2390386.231848336,2390386.232612887,,,2390386.254014405,2390386.254496374,
resnet50,fc,2390385.845724956,2390386.256228107,2390386.216530256,2390386.239717871,2390386.239718264,2390386.254937142,2390386.25501997,2390386.255545441,2390386.233723761,2390386.245472374,2390386.255602071,2390386.256196315,
resnet50,conv1,2390386.409064665,2390386.422623627,2390386.409307989,2390386.409825858,2390386.409826409,2390386.41008859,2390386.41157211,2390386.412836429,,,2390386.412862302,2390386.422233679,
resnet50,bn1,2390386.409077284,2390386.425293932,2390386.410243744,2390386.411395554,2390386.411395763,2390386.411418451,2390386.412942411,2390386.41329409,2390386.409888923,2390386.411555556,2390386.422263505,2390386.424972064,
resnet50,relu,2390386.409080104,2390386.426272822,2390386.411608337,2390386.411631146,2390386.411631299,2390386.411635167,2390386.413314507,2390386.413569678,,,2390386.424990798,2390386.426241334,
resnet50,maxpool,2390386.409082439,2390386.429570372,2390386.411712261,2390386.411744639,2390386.411744886,2390386.41174826,2390386.413581261,2390386.413972176,,,2390386.426252691,2390386.429478993,
resnet50,layer1,2390386.40908467,2390386.460733308,2390386.411837104,2390386.428205145,2390386.428205646,2390386.43311885,2390386.433225846,2390386.436620692,2390386.415053012,2390386.431333611,2390386.436710979,2390386.46070505,
resnet50,layer2,2390386.40908673,2390386.500438546,2390386.433388869,2390386.462132924,2390386.462133273,2390386.473166421,2390386.473250973,2390386.475922512,2390386.438226723,2390386.458052785,2390386.475963206,2390386.50040595,
resnet50,layer3,2390386.409088837,2390386.624516675,2390386.473431594,2390386.538195833,2390386.538196143,2390386.582107047,2390386.582214231,2390386.588463152,2390386.477303165,2390386.515079348,2390386.588537259,2390386.62445303,
